Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70060682011115EDC00,BUMPER,EDC,DAY, 006, 068,2011/04/25,2011:115:14:58:09.4476875,2011:115:14:58:36.2018125, 9, 9,  76.37,  76.71,  61.20,  74.63,  92.92,51.49959946,50.78514481,11°34'17.26"S,74°46'45.62"W,10°38'08.41"S,75°28'08.18"W,10°53'12.52"S,73°44'10.32"W,12°14'58.85"S,75°49'37.92"W,12°30'08.21"S,74°05'01.07"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,5.368444,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61548   (10°36'55.73"S), -75.88219  (75°52'55.88"W),-10.61396   (10°36'50.26"S), -73.68273  (73°40'57.83"W),-12.50628   (12°30'22.61"S), -75.88813   (75°53'17.27"W),-12.50448   (12°30'16.13"S), -73.67386   (73°40'25.90"W),13941,16041,6971,8021,6971,8021,,,16,8.761,5.36,6.93,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57146,-74.77934,-10.63567,-75.46894,-10.88681,-73.7362,-12.24968,-75.8272,-12.50228,-74.08363,LE70060682011115EDC00,LE70060682011115EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011115EDC00
LE70060682011099EDC00,BUMPER,EDC,DAY, 006, 068,2011/04/09,2011:099:14:58:10.4201874,2011:099:14:58:37.1741249, 9, 9,  97.82,  99.06,  99.93,  92.41,  99.88,54.02848434,59.20659256,11°34'17.72"S,74°47'05.32"W,10°38'18.85"S,75°28'30.72"W,10°53'22.63"S,73°44'34.69"W,12°15'09.68"S,75°49'56.14"W,12°30'19.87"S,74°05'21.16"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,8.773533,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62086   (10°37'15.10"S), -75.89592  (75°53'45.31"W),-10.61944   (10°37'09.98"S), -73.69641  (73°41'47.08"W),-12.50352   (12°30'12.67"S), -75.90192   (75°54'06.91"W),-12.50183   (12°30'06.59"S), -73.68768   (73°41'15.65"W),13881,16041,6941,8021,6941,8021,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57159,-74.78481,-10.63857,-75.4752,-10.88962,-73.74297,-12.25269,-75.83226,-12.50552,-74.08921,LE70060682011099EDC00,LE70060682011099EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011099EDC00
LE70060682011083EDC00,BUMPER,EDC,DAY, 006, 068,2011/03/24,2011:083:14:58:06.8893125,2011:083:14:58:33.6433750, 9, 9,  89.43,  99.06,  93.30,  95.15,  70.22,55.85139084,69.66508484,11°34'16.93"S,74°46'31.44"W,10°38'05.53"S,75°27'52.16"W,10°53'09.10"S,73°43'59.09"W,12°14'58.74"S,75°49'20.46"W,12°30'08.21"S,74°04'48.40"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,8.326391,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,GLS2000,GEOTIFF,DEFINITIVE,-10.61549   (10°36'55.76"S), -75.87670  (75°52'36.12"W),-10.61393   (10°36'50.15"S), -73.67724  (73°40'38.06"W),-12.50630   (12°30'22.68"S), -75.88260   (75°52'57.36"W),-12.50445   (12°30'16.02"S), -73.66834   (73°40'06.02"W),13941,16041,6971,8021,6971,8021,,,1,42.236,13.809,39.915,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57137,-74.7754,-10.63487,-75.46449,-10.88586,-73.73308,-12.24965,-75.82235,-12.50228,-74.08011,LE70060682011083EDC00,LE70060682011083EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011083EDC00
LE70060682011067COA00,BUMPER,COA,DAY, 006, 068,2011/03/08,2011:067:14:58:06.2611875,2011:067:14:58:33.0151875, 9, 8,  98.25,  99.09, 100.00,  95.02,  98.87,56.79018402,81.10941315,11°34'18.59"S,74°46'55.56"W,10°38'15.43"S,75°28'16.07"W,10°53'18.24"S,73°44'25.87"W,12°15'08.50"S,75°49'42.92"W,12°30'18.29"S,74°05'13.92"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,12.436602,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.62088   (10°37'15.17"S), -75.89043  (75°53'25.55"W),-10.61944   (10°37'09.98"S), -73.69641  (73°41'47.08"W),-12.50354   (12°30'12.74"S), -75.89640   (75°53'47.04"W),-12.50183   (12°30'06.59"S), -73.68768   (73°41'15.65"W),13881,16001,6941,8001,6941,8001,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57183,-74.7821,-10.63762,-75.47113,-10.8884,-73.74052,-12.25236,-75.82859,-12.50508,-74.0872,LE70060682011067COA00,LE70060682011067COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011067COA00
LE70060682011051ASN00,BUMPER,ASN,DAY, 006, 068,2011/02/20,2011:051:14:58:01.3757499,2011:051:14:58:28.1297500, 9, 9,  98.39,  99.09,  99.87,  95.36,  99.23,57.02391815,92.24596405,11°34'15.92"S,74°46'39.07"W,10°38'10.90"S,75°27'58.54"W,10°53'14.57"S,73°44'08.48"W,12°15'03.60"S,75°49'27.34"W,12°30'13.18"S,74°04'58.44"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-11.362016,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61818   (10°37'05.45"S), -75.88494  (75°53'05.78"W),-10.61669   (10°37'00.08"S), -73.68820  (73°41'17.52"W),-12.50356   (12°30'12.82"S), -75.89088   (75°53'27.17"W),-12.50179   (12°30'06.44"S), -73.67940   (73°40'45.84"W),13901,16021,6951,8011,6951,8011,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57109,-74.77752,-10.63636,-75.46626,-10.88738,-73.73569,-12.251,-75.82426,-12.50366,-74.0829,LE70060682011051ASN00,LE70060682011051ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011051ASN00
LE70060682011035COA00,BUMPER,COA,DAY, 006, 068,2011/02/04,2011:035:14:57:57.3096250,2011:035:14:58:24.0637500, 9, 9,  93.63,  98.97,  77.76,  97.89,  99.92,57.00383377,102.0002594,11°34'16.72"S,74°46'47.50"W,10°38'11.04"S,75°28'06.85"W,10°53'15.36"S,73°44'14.53"W,12°15'02.05"S,75°49'37.31"W,12°30'11.66"S,74°05'06.14"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,3.617773,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61548   (10°36'55.73"S), -75.88219  (75°52'55.88"W),-10.61397   (10°36'50.29"S), -73.68547  (73°41'07.69"W),-12.50628   (12°30'22.61"S), -75.88813   (75°53'17.27"W),-12.50449   (12°30'16.16"S), -73.67662   (73°40'35.83"W),13941,16021,6971,8011,6971,8011,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57131,-74.77986,-10.6364,-75.46857,-10.8876,-73.73737,-12.25057,-75.82703,-12.50324,-74.08504,LE70060682011035COA00,LE70060682011035COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011035COA00
LE70060682011019EDC00,BUMPER,EDC,DAY, 006, 068,2011/01/19,2011:019:14:57:52.3387500,2011:019:14:58:19.0928750, 9, 9,  98.84,  98.49, 100.00,  96.87, 100.00,57.22835541,109.68667603,11°34'16.07"S,74°47'08.30"W,10°38'04.52"S,75°28'27.52"W,10°53'09.96"S,73°44'31.92"W,12°14'56.54"S,75°49'57.79"W,12°30'07.42"S,74°05'23.32"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-10.546629,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61815   (10°37'05.34"S), -75.89591  (75°53'45.28"W),-10.61673   (10°37'00.23"S), -73.69642  (73°41'47.11"W),-12.50081   (12°30'02.92"S), -75.90191   (75°54'06.88"W),-12.49912   (12°29'56.83"S), -73.68769   (73°41'15.68"W),13881,16041,6941,8021,6941,8021,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57113,-74.78564,-10.63459,-75.47431,-10.8861,-73.7422,-12.24904,-75.83272,-12.50206,-74.08981,LE70060682011019EDC00,LE70060682011019EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011019EDC00
LE70060682011003EDC00,BUMPER,EDC,DAY, 006, 068,2011/01/03,2011:003:14:57:44.8810625,2011:003:14:58:11.6351875, 9, 9,  97.06,  98.53,  97.86,  93.42,  98.41,58.05557251,114.8145752,11°34'14.88"S,74°47'05.71"W,10°38'09.60"S,75°28'27.62"W,10°53'15.76"S,73°44'30.05"W,12°15'00.94"S,75°49'59.05"W,12°30'12.60"S,74°05'22.52"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,1.722496,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61546   (10°36'55.66"S), -75.88767  (75°53'15.61"W),-10.61398   (10°36'50.33"S), -73.68821  (73°41'17.56"W),-12.50897   (12°30'32.29"S), -75.89366   (75°53'37.18"W),-12.50722   (12°30'25.99"S), -73.67937   (73°40'45.73"W),13961,16041,6981,8021,6981,8021,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5708,-74.78492,-10.636,-75.47434,-10.88771,-73.74168,-12.25026,-75.83307,-12.5035,-74.08959,LE70060682011003EDC00,LE70060682011003EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682011003EDC00
LE70060682010352EDC00,BUMPER,EDC,DAY, 006, 068,2010/12/18,2010:352:14:57:35.5233124,2010:352:14:58:02.2773125, 9, 9,  97.33,  99.08,  99.27,  95.42,  95.54,59.57062149,116.84980011,11°34'14.38"S,74°46'52.50"W,10°38'07.73"S,75°28'13.80"W,10°53'13.74"S,73°44'17.41"W,12°14'57.95"S,75°49'44.62"W,12°30'09.61"S,74°05'09.24"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,5.243176,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,-10.61548   (10°36'55.73"S), -75.88219  (75°52'55.88"W),-10.61397   (10°36'50.29"S), -73.68547  (73°41'07.69"W),-12.50628   (12°30'22.61"S), -75.88813   (75°53'17.27"W),-12.50449   (12°30'16.16"S), -73.67662   (73°40'35.83"W),13941,16021,6971,8011,6971,8011,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57066,-74.78125,-10.63548,-75.4705,-10.88715,-73.73817,-12.24943,-75.82906,-12.50267,-74.0859,LE70060682010352EDC00,LE70060682010352EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010352EDC00
LE70060682010336ASN00,BUMPER,ASN,DAY, 006, 068,2010/12/02,2010:336:14:57:28.1649999,2010:336:14:57:54.9190624, 9, 9,  58.35,  63.66,  41.10,  63.15,  65.51,61.52869797,115.11904907,11°34'13.51"S,74°47'22.92"W,10°38'06.83"S,75°28'42.67"W,10°53'12.66"S,73°44'49.27"W,12°14'56.62"S,75°50'15.18"W,12°30'08.35"S,74°05'42.79"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-12.684373,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61543   (10°36'55.55"S), -75.89864  (75°53'55.10"W),-10.61404   (10°36'50.54"S), -73.70192  (73°42'06.91"W),-12.50080   (12°30'02.88"S), -75.90467   (75°54'16.81"W),-12.49915   (12°29'56.94"S), -73.69321   (73°41'35.56"W),13901,16021,6951,8011,6951,8011,,,14,16.196,15.818,3.478,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57042,-74.7897,-10.63523,-75.47852,-10.88685,-73.74702,-12.24906,-75.83755,-12.50232,-74.09522,LE70060682010336ASN00,LE70060682010336ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010336ASN00
LE70060682010320ASN00,BUMPER,ASN,DAY, 006, 068,2010/11/16,2010:320:14:57:17.5533125,2010:320:14:57:44.3073749, 9, 9,  83.24,  92.75,  96.44,  60.46,  83.31,63.33816147,109.01317596,11°34'14.30"S,74°47'18.28"W,10°38'03.19"S,75°28'35.80"W,10°53'08.84"S,73°44'45.24"W,12°14'55.68"S,75°50'06.94"W,12°30'07.20"S,74°05'37.43"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-9.513719,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61544   (10°36'55.58"S), -75.89590  (75°53'45.24"W),-10.61402   (10°36'50.47"S), -73.69918  (73°41'57.05"W),-12.50081   (12°30'02.92"S), -75.90191   (75°54'06.88"W),-12.49914   (12°29'56.90"S), -73.69045   (73°41'25.62"W),13901,16021,6951,8011,6951,8011,,,22,10.819,10.035,4.043,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57064,-74.78841,-10.63422,-75.47661,-10.88579,-73.7459,-12.2488,-75.83526,-12.502,-74.09373,LE70060682010320ASN00,LE70060682010320ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010320ASN00
LE70060682010304ASN00,BUMPER,ASN,DAY, 006, 068,2010/10/31,2010:304:14:57:04.3689374,2010:304:14:57:31.1229374, 9, 9,  97.54,  99.02,  99.52,  94.83,  96.77,64.1661377,98.74163818,11°34'15.02"S,74°46'46.06"W,10°38'08.88"S,75°28'03.40"W,10°53'14.60"S,73°44'14.10"W,12°15'00.97"S,75°49'36.05"W,12°30'11.92"S,74°05'07.84"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-12.282949,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61818   (10°37'05.45"S), -75.88768  (75°53'15.65"W),-10.61670   (10°37'00.12"S), -73.69094  (73°41'27.38"W),-12.50355   (12°30'12.78"S), -75.89364   (75°53'37.10"W),-12.50181   (12°30'06.52"S), -73.68216   (73°40'55.78"W),13901,16021,6951,8011,6951,8011,,,9,10.396,7.783,6.892,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57084,-74.77946,-10.6358,-75.46761,-10.88739,-73.73725,-12.25027,-75.82668,-12.50331,-74.08551,LE70060682010304ASN00,LE70060682010304ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010304ASN00
LE70060682010288ASN00,BUMPER,ASN,DAY, 006, 068,2010/10/15,2010:288:14:56:56.0285625,2010:288:14:57:22.7826249, 9, 9,  46.91,  36.92,  33.95,  52.90,  63.85,63.30997467,86.19696808,11°34'13.80"S,74°47'39.16"W,10°38'02.26"S,75°28'57.50"W,10°53'08.30"S,73°45'06.08"W,12°14'54.60"S,75°50'29.26"W,12°30'06.48"S,74°05'59.10"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-12.930467,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61542   (10°36'55.51"S), -75.90138  (75°54'04.97"W),-10.61406   (10°36'50.62"S), -73.70740  (73°42'26.64"W),-12.50079   (12°30'02.84"S), -75.90743   (75°54'26.75"W),-12.49918   (12°29'57.05"S), -73.69873   (73°41'55.43"W),13901,16001,6951,8001,6951,8001,,,33,4.634,3.001,3.531,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5705,-74.79421,-10.63396,-75.48264,-10.88564,-73.75169,-12.2485,-75.84146,-12.5018,-74.09975,LE70060682010288ASN00,LE70060682010288ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010288ASN00
LE70060682010256EDC00,BUMPER,EDC,DAY, 006, 068,2010/09/13,2010:256:14:56:50.3266874,2010:256:14:57:17.0808750, 9, 9,  42.60,  47.65,  53.95,  40.31,  28.50,56.92515564,64.24269104,11°34'18.26"S,74°48'28.55"W,10°38'17.41"S,75°29'52.94"W,10°53'20.87"S,73°45'56.88"W,12°15'08.06"S,75°51'22.00"W,12°30'16.88"S,74°06'47.09"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-1.879632,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62081   (10°37'14.92"S), -75.91511  (75°54'54.40"W),-10.61954   (10°37'10.34"S), -73.72109  (73°43'15.92"W),-12.50346   (12°30'12.46"S), -75.92125   (75°55'16.50"W),-12.50195   (12°30'07.02"S), -73.71252   (73°42'45.07"W),13881,16001,6941,8001,6941,8001,,,101,5.483,3.71,4.037,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57174,-74.80793,-10.63817,-75.49804,-10.88913,-73.7658,-12.25224,-75.85611,-12.50469,-74.11308,LE70060682010256EDC00,LE70060682010256EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010256EDC00
LE70060682010240ASN00,BUMPER,ASN,DAY, 006, 068,2010/08/28,2010:240:14:56:48.9954999,2010:240:14:57:15.7495625, 9, 9,  82.97,  94.26,  72.48,  82.25,  82.88,52.75247192,56.57847977,11°34'15.20"S,74°47'40.70"W,10°38'16.44"S,75°29'05.89"W,10°53'20.11"S,73°45'08.24"W,12°15'07.70"S,75°50'32.35"W,12°30'17.32"S,74°05'55.75"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,7.202206,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61813   (10°37'05.27"S), -75.90414  (75°54'14.90"W),-10.61676   (10°37'00.34"S), -73.70465  (73°42'16.74"W),-12.50349   (12°30'12.56"S), -75.91020   (75°54'36.72"W),-12.50187   (12°30'06.73"S), -73.69596   (73°41'45.46"W),13901,16041,6951,8021,6951,8021,,,12,3.995,3.225,2.358,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57089,-74.79464,-10.6379,-75.48497,-10.88892,-73.75229,-12.25214,-75.84232,-12.50481,-74.09882,LE70060682010240ASN00,LE70060682010240ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010240ASN00
LE70060682010224EDC00,BUMPER,EDC,DAY, 006, 068,2010/08/12,2010:224:14:56:45.5061249,2010:224:14:57:12.2603125, 9, 9,  42.22,  26.14,  95.23,   3.30,  44.22,48.88848114,50.70466614,11°34'16.75"S,74°46'36.62"W,10°38'15.58"S,75°28'00.80"W,10°53'19.43"S,73°44'04.20"W,12°15'05.51"S,75°49'29.86"W,12°30'14.90"S,74°04'54.23"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,15.86996,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62090   (10°37'15.24"S), -75.88495  (75°53'05.82"W),-10.61940   (10°37'09.84"S), -73.68819  (73°41'17.48"W),-12.50356   (12°30'12.82"S), -75.89088   (75°53'27.17"W),-12.50179   (12°30'06.44"S), -73.67940   (73°40'45.84"W),13881,16021,6941,8011,6941,8011,,,121,5.125,2.746,4.327,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57132,-74.77684,-10.63766,-75.46689,-10.88873,-73.7345,-12.25153,-75.82496,-12.50414,-74.08173,LE70060682010224EDC00,LE70060682010224EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010224EDC00
LE70060682010208ASN00,BUMPER,ASN,DAY, 006, 068,2010/07/27,2010:208:14:56:46.2990000,2010:208:14:57:13.0531874, 9, 9,  47.37,  77.10,  83.80,   8.09,  20.49,45.87335205,46.22267151,11°34'16.43"S,74°46'54.98"W,10°38'15.18"S,75°28'16.72"W,10°53'18.67"S,73°44'23.32"W,12°15'07.02"S,75°49'44.87"W,12°30'16.27"S,74°05'12.48"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,13.603947,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62088   (10°37'15.17"S), -75.89043  (75°53'25.55"W),-10.61943   (10°37'09.95"S), -73.69367  (73°41'37.21"W),-12.50354   (12°30'12.74"S), -75.89640   (75°53'47.04"W),-12.50182   (12°30'06.55"S), -73.68492   (73°41'05.71"W),13881,16021,6941,8011,6941,8011,,,112,5.416,2.521,4.793,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57123,-74.78194,-10.63755,-75.47131,-10.88852,-73.73981,-12.25195,-75.82913,-12.50452,-74.0868,LE70060682010208ASN00,LE70060682010208ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010208ASN00
LE70060682010176ASN00,BUMPER,ASN,DAY, 006, 068,2010/06/25,2010:176:14:56:43.5860625,2010:176:14:57:10.3401875, 9, 9,  50.08,  52.61,  71.41,  18.31,  58.00,43.58815765,41.05288315,11°34'17.33"S,74°46'51.64"W,10°38'18.46"S,75°28'13.33"W,10°53'22.02"S,73°44'22.74"W,12°15'11.34"S,75°49'42.56"W,12°30'20.56"S,74°05'13.09"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,9.002538,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.62089   (10°37'15.20"S), -75.88769  (75°53'15.68"W),-10.61943   (10°37'09.95"S), -73.69367  (73°41'37.21"W),-12.50355   (12°30'12.78"S), -75.89364   (75°53'37.10"W),-12.50182   (12°30'06.55"S), -73.68492   (73°41'05.71"W),13881,16001,6941,8001,6941,8001,,,97,6.125,2.795,5.45,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57148,-74.78101,-10.63846,-75.47037,-10.88945,-73.73965,-12.25315,-75.82849,-12.50571,-74.08697,LE70060682010176ASN00,LE70060682010176ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010176ASN00
LE70060682010160ASN00,BUMPER,ASN,DAY, 006, 068,2010/06/09,2010:160:14:56:41.2418750,2010:160:14:57:07.9960625, 9, 9,  50.99,  85.06,  66.91,   9.18,  42.80,44.42442703,40.6999855,11°34'16.50"S,74°46'46.99"W,10°38'16.44"S,75°28'10.74"W,10°53'20.08"S,73°44'18.35"W,12°15'09.90"S,75°49'38.35"W,12°30'19.37"S,74°05'07.12"W,N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-3.20833,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61820   (10°37'05.52"S), -75.87945  (75°52'46.02"W),-10.61668   (10°37'00.05"S), -73.68546  (73°41'07.66"W),-12.50900   (12°30'32.40"S), -75.88537   (75°53'07.33"W),-12.50720   (12°30'25.92"S), -73.67661   (73°40'35.80"W),13941,16001,6971,8001,6971,8001,,,82,4.248,2.546,3.401,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57125,-74.77972,-10.6379,-75.46965,-10.88891,-73.73843,-12.25275,-75.82732,-12.50538,-74.08531,LE70060682010160ASN00,LE70060682010160ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010160ASN00
LE70060682010144COA00,BUMPER,COA,DAY, 006, 068,2010/05/24,2010:144:14:56:39.9248750,2010:144:14:57:06.6788749, 9, 9,  47.97,  63.35,  96.27,   2.12,  30.12,46.33076477,42.26228714,11°34'18.59"S,74°46'59.30"W,10°38'15.36"S,75°28'22.15"W,10°53'19.00"S,73°44'26.59"W,12°15'05.90"S,75°49'52.54"W,12°30'14.98"S,74°05'18.10"W,N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,15.935915,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,-10.61816   (10°37'05.38"S), -75.89317  (75°53'35.41"W),-10.61673   (10°37'00.23"S), -73.69642  (73°41'47.11"W),-12.50353   (12°30'12.71"S), -75.89916   (75°53'56.98"W),-12.50183   (12°30'06.59"S), -73.68768   (73°41'15.65"W),13901,16021,6951,8011,6951,8011,,,121,5.494,3.057,4.565,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57183,-74.78314,-10.6376,-75.47282,-10.88861,-73.74072,-12.25164,-75.83126,-12.50416,-74.08836,LE70060682010144COA00,LE70060682010144COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70060682010144COA00
