Landsat Scene Identifier,Sensor Mode,Station Identifier,Day/Night,WRS Path,WRS Row,Date Acquired,Start Time,Stop Time,Image Quality VCID 1,Image Quality VCID 2,Cloud Cover,Cloud Cover Quad Upper Left,Cloud Cover Quad Upper Right,Cloud Cover Quad Lower Left,Cloud Cover Quad Lower Right,Sun Elevation,Sun Azimuth,Scene Center Latitude,Scene Center Longitude,Corner Upper Left Latitude,Corner Upper Left Longitude,Corner Upper Right Latitude,Corner Upper Right Longitude,Corner Lower Left Latitude,Corner Lower Left Longitude,Corner Lower Right Latitude,Corner Lower Right Longitude,Full Aperture Calibration,Gain Band 1,Gain Band 2,Gain Band 3,Gain Band 4,Gain Band 5,Gain Band 6 VCID 1,Gain Band 6 VCID 2,Gain Band 7,Gain Band 8,Browse Exists,Data Category,Gap Phase Source,Gap Phase Statistic,Gain Change Band 1,Gain Change Band 2,Gain Change Band 3,Gain Change Band 4,Gain Change Band 5,Gain Change Band 6 VCID 1,Gain Change Band 6 VCID 2,Gain Change Band 7,Gain Change Band 8,Data Type Level 1,Elevation Source,Output Format,Ephemeris Type,Corner UL Latitude Product,Corner UL Longitude Product,Corner UR Latitude Product,Corner UR Longitude Product,Corner LL Latitude Product,Corner LL Longitude Product,Corner LR Latitude Product,Corner LR Longitude Product,Panchromatic Lines,Panchromatic Samples,Reflective Lines,Reflective Samples,Thermal Lines,Thermal Samples,Date Acquired Gap Fill,Gap Fill,Ground Control Points Model,Geometric RMSE Model,Geometric RMSE Model X,Geometric RMSE Model Y,Map Projection L1,Datum,Ellipsoid,UTM Zone,Vertical Longitude from Pole,True Scale Latitude,False Easting,False Northing,Grid Cell Size Panchromatic,Grid Cell Size Reflective,Grid Cell Size Thermal,Orientation,Resampling Option,Scan Gap Interpolation,Scene Center Latitude dec,Scene Center Longitude dec,Corner Upper Left Lat dec,Corner Upper Left Long dec,Corner Upper Right Lat dec,Corner Upper Right Long dec,Corner Lower Left Lat dec,Corner Lower Left Long dec,Corner Lower Right Lat dec,Corner Lower Right Long dec,Display ID,Ordering ID,Download Link
LE70050682009246EDC00,BUMPER,EDC,DAY,5,68,9/3/2009,2009:246:14:48:32.4089375,2009:246:14:48:59.1630625,9,9,6.76,2.65,1.71,21.98,0.71,53.93634796,59.78764725,"11°34'17.76""S","73°15'06.55""W","10°38'13.06""S","73°56'31.24""W","10°53'16.33""S","72°12'34.09""W","12°15'05.08""S","74°17'57.73""W","12°30'14.08""S","72°33'21.67""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-7.667468,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61877   (10°37'07.57""S)"," -74.35731  (74°21'26.32""W)","-10.60656   (10°36'23.62""S)"," -72.15613  (72°09'22.07""W)","-12.51782   (12°31'04.15""S)"," -74.35296   (74°21'10.66""W)","-12.50336   (12°30'12.10""S)"," -72.13692   (72°08'12.91""W)",14001,16061,7001,8031,7001,8031,,,127,4.959,2.284,4.402,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5716,-73.25182,-10.63696,-73.94201,-10.88787,-72.20947,-12.25141,-74.29937,-12.50391,-72.55602,LE70050682009246EDC00,LE70050682009246EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009246EDC00
LE70050682009230EDC00,BUMPER,EDC,DAY,5,68,8/18/2009,2009:230:14:48:32.3879374,2009:230:14:48:59.1420624,9,9,55.99,50.42,35.75,43,94.81,49.91511154,53.27789688,"11°34'17.47""S","73°14'23.39""W","10°38'09.10""S","73°55'45.34""W","10°53'12.41""S","72°11'48.66""W","12°14'59.71""S","74°17'12.73""W","12°30'08.78""S","72°32'37.03""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-12.775468,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62148   (10°37'17.33""S)"," -74.35456  (74°21'16.42""W)","-10.60925   (10°36'33.30""S)"," -72.15337  (72°09'12.13""W)","-12.51239   (12°30'44.60""S)"," -74.35021   (74°21'00.76""W)","-12.49792   (12°29'52.51""S)"," -72.13422   (72°08'03.19""W)",13941,16061,6971,8031,6971,8031,,,44,4.688,2.46,3.991,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57152,-73.23983,-10.63586,-73.92926,-10.88678,-72.19685,-12.24992,-74.28687,-12.50244,-72.54362,LE70050682009230EDC00,LE70050682009230EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009230EDC00
LE70050682009214ASN00,BUMPER,ASN,DAY,5,68,8/2/2009,2009:214:14:48:35.6369374,2009:214:14:49:02.3909999,9,9,37.85,39.45,16.42,61.45,34.07,46.55118942,48.27413559,"11°34'17.36""S","73°14'41.17""W","10°38'15.36""S","73°56'05.10""W","10°53'18.46""S","72°12'11.16""W","12°15'08.39""S","74°17'31.74""W","12°30'17.39""S","72°32'58.81""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-7.021748,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61875   (10°37'07.50""S)"," -74.34908  (74°20'56.69""W)","-10.60651   (10°36'23.44""S)"," -72.15065  (72°09'02.34""W)","-12.52051   (12°31'13.84""S)"," -74.34467   (74°20'40.81""W)","-12.50601   (12°30'21.64""S)"," -72.13138   (72°07'52.97""W)",14021,16041,7011,8021,7011,8021,,,52,4.957,2.898,4.022,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57149,-73.24477,-10.6376,-73.93475,-10.88846,-72.2031,-12.25233,-74.29215,-12.50483,-72.54967,LE70050682009214ASN00,LE70050682009214ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009214ASN00
LE70050682009182EDC00,BUMPER,EDC,DAY,5,68,7/1/2009,2009:182:14:48:45.0360624,2009:182:14:49:11.7901250,9,9,10.94,8.86,9.88,9.7,15.32,43.28703308,42.07094193,"11°34'18.12""S","73°16'36.95""W","10°38'21.08""S","73°57'58.28""W","10°53'24.22""S","72°14'07.51""W","12°15'12.85""S","74°19'28.67""W","12°30'21.31""S","72°34'58.98""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,1.997162,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62154   (10°37'17.54""S)"," -74.38473  (74°23'05.03""W)","-10.60952   (10°36'34.27""S)"," -72.18350  (72°11'00.60""W)","-12.52060   (12°31'14.16""S)"," -74.38057   (74°22'50.05""W)","-12.50637   (12°30'22.93""S)"," -72.16447   (72°09'52.09""W)",14001,16061,7001,8031,7001,8031,,,115,4.811,2.313,4.219,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5717,-73.27693,-10.63919,-73.96619,-10.89006,-72.23542,-12.25357,-74.32463,-12.50592,-72.58305,LE70050682009182EDC00,LE70050682009182EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009182EDC00
LE70050682009166EDC00,BUMPER,EDC,DAY,5,68,6/15/2009,2009:166:14:48:47.6531875,2009:166:14:49:14.4072499,9,9,22.63,29.97,1.65,14.98,43.94,43.64395905,41.07048035,"11°34'17.87""S","73°17'17.81""W","10°38'14.89""S","73°58'37.81""W","10°53'18.42""S","72°14'45.60""W","12°15'05.80""S","74°20'07.66""W","12°30'14.72""S","72°35'36.60""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,3.613306,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61884   (10°37'07.82""S)"," -74.39296  (74°23'34.66""W)","-10.60691   (10°36'24.88""S)"," -72.19448  (72°11'40.13""W)","-12.51790   (12°31'04.44""S)"," -74.38886   (74°23'19.90""W)","-12.50377   (12°30'13.57""S)"," -72.17553   (72°10'31.91""W)",14001,16041,7001,8021,7001,8021,,,104,5.89,2.74,5.214,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57163,-73.28828,-10.63747,-73.97717,-10.88845,-72.246,-12.25161,-74.33546,-12.50409,-72.5935,LE70050682009166EDC00,LE70050682009166EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009166EDC00
LE70050682009150ASN00,BUMPER,ASN,DAY,5,68,5/30/2009,2009:150:14:48:48.7811874,2009:150:14:49:15.5354375,9,9,63.22,51.41,67.47,64.32,69.67,45.17254257,41.85001755,"11°34'17.90""S","73°17'38.72""W","10°38'12.01""S","73°59'01.10""W","10°53'15.72""S","72°15'06.26""W","12°15'05.29""S","74°20'28.86""W","12°30'14.69""S","72°35'55.14""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-14.228148,HL,HL,HL,LH,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62158   (10°37'17.69""S)"," -74.40667  (74°24'24.01""W)","-10.60974   (10°36'35.06""S)"," -72.20815  (72°12'29.34""W)","-12.51522   (12°30'54.79""S)"," -74.40267   (74°24'09.61""W)","-12.50121   (12°30'04.36""S)"," -72.18935   (72°11'21.66""W)",13961,16041,6981,8021,6981,8021,,,23,12.048,8.526,8.512,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57164,-73.29409,-10.63667,-73.98364,-10.8877,-72.25174,-12.25147,-74.34135,-12.50408,-72.59865,LE70050682009150ASN00,LE70050682009150ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009150ASN00
LE70050682009134ASN00,BUMPER,ASN,DAY,5,68,5/14/2009,2009:134:14:48:48.2604374,2009:134:14:49:15.0145624,9,9,76.63,89.8,60.29,70.29,86.14,47.53366852,44.76731491,"11°34'17.00""S","73°17'41.60""W","10°38'13.09""S","73°59'04.56""W","10°53'17.30""S","72°15'07.70""W","12°15'03.28""S","74°20'33.00""W","12°30'13.03""S","72°35'57.19""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,2.519374,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61886   (10°37'07.90""S)"," -74.40119  (74°24'04.28""W)","-10.60696   (10°36'25.06""S)"," -72.19996  (72°11'59.86""W)","-12.51792   (12°31'04.51""S)"," -74.39714   (74°23'49.70""W)","-12.50383   (12°30'13.79""S)"," -72.18104   (72°10'51.74""W)",14001,16061,7001,8031,7001,8031,,,16,5.621,3.92,4.029,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57139,-73.29489,-10.63697,-73.9846,-10.88814,-72.25214,-12.25091,-74.3425,-12.50362,-72.59922,LE70050682009134ASN00,LE70050682009134ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009134ASN00
LE70050682009118EDC00,BUMPER,EDC,DAY,5,68,4/28/2009,2009:118:14:48:45.9841874,2009:118:14:49:12.7383124,9,9,42.14,15.93,76.56,36.76,39.34,50.25648499,50.11440659,"11°34'17.87""S","73°17'23.14""W","10°38'21.08""S","73°58'48.68""W","10°53'25.01""S","72°14'51.79""W","12°15'12.60""S","74°20'16.58""W","12°30'22.46""S","72°35'40.74""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,12.28956,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62429   (10°37'27.44""S)"," -74.40666  (74°24'23.98""W)","-10.61243   (10°36'44.75""S)"," -72.20539  (72°12'19.40""W)","-12.51522   (12°30'54.79""S)"," -74.40267   (74°24'09.61""W)","-12.50118   (12°30'04.25""S)"," -72.18659   (72°11'11.72""W)",13941,16061,6971,8031,6971,8031,,,82,6.696,2.627,6.159,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57163,-73.28976,-10.63919,-73.98019,-10.89028,-72.24772,-12.2535,-74.33794,-12.50624,-72.59465,LE70050682009118EDC00,LE70050682009118EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009118EDC00
LE70050682009102COA00,BUMPER,COA,DAY,5,68,4/12/2009,2009:102:14:48:42.0434374,2009:102:14:49:08.7976874,9,9,49.56,36.3,48.19,67.74,46.03,52.81277847,57.95537186,"11°34'17.80""S","73°16'50.34""W","10°38'09.78""S","73°58'10.85""W","10°53'13.52""S","72°14'16.22""W","12°15'01.22""S","74°19'40.80""W","12°30'10.44""S","72°35'07.15""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-3.749726,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62156   (10°37'17.62""S)"," -74.39570  (74°23'44.52""W)","-10.60964   (10°36'34.70""S)"," -72.19719  (72°11'49.88""W)","-12.51248   (12°30'44.93""S)"," -74.39163   (74°23'29.87""W)","-12.49838   (12°29'54.17""S)"," -72.17835   (72°10'42.06""W)",13941,16041,6971,8021,6971,8021,,,43,6.715,2.916,6.049,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57161,-73.28065,-10.63605,-73.96968,-10.88709,-72.23784,-12.25034,-74.328,-12.5029,-72.58532,LE70050682009102COA00,LE70050682009102COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009102COA00
LE70050682009086COA00,BUMPER,COA,DAY,5,68,3/27/2009,2009:086:14:48:36.6151250,2009:086:14:49:03.3691250,9,9,61.85,73.26,55.32,66.72,52.13,54.74137115,67.90562439,"11°34'16.64""S","73°16'08.98""W","10°38'05.96""S","73°57'28.91""W","10°53'09.85""S","72°13'37.02""W","12°14'58.42""S","74°18'55.76""W","12°30'08.32""S","72°34'24.92""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-9.871104,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1G,,GEOTIFF,DEFINITIVE,"-10.61609   (10°36'57.92""S)"," -74.37377  (74°22'25.57""W)","-10.60405   (10°36'14.58""S)"," -72.17807  (72°10'41.05""W)","-12.51786   (12°31'04.30""S)"," -74.36953   (74°22'10.31""W)","-12.50360   (12°30'12.96""S)"," -72.15898   (72°09'32.33""W)",14021,16021,7011,8011,7011,8011,,,,,,,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57129,-73.26916,-10.63499,-73.95803,-10.88607,-72.22695,-12.24956,-74.31549,-12.50231,-72.57359,LE70050682009086COA00,LE70050682009086COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682009086COA00
LE70050682008356COA00,BUMPER,COA,DAY,5,68,12/21/2008,2008:356:14:47:54.9896875,2008:356:14:48:21.7438125,9,9,33.11,27.97,58.15,23.16,23.16,58.38889694,116.228096,"11°34'15.06""S","73°15'47.45""W","10°38'10.75""S","73°57'10.84""W","10°53'17.45""S","72°13'15.71""W","12°15'03.24""S","74°18'40.86""W","12°30'15.59""S","72°34'06.78""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-13.2836,HH,HH,HH,LL,HH,LL,HH,HH,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61879   (10°37'07.64""S)"," -74.36828  (74°22'05.81""W)","-10.60669   (10°36'24.08""S)"," -72.16983  (72°10'11.39""W)","-12.51784   (12°31'04.22""S)"," -74.36401   (74°21'50.44""W)","-12.50351   (12°30'12.64""S)"," -72.15071   (72°09'02.56""W)",14001,16041,7001,8021,7001,8021,,,31,8.439,7.742,3.358,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57085,-73.26318,-10.63632,-73.95301,-10.88818,-72.22103,-12.2509,-74.31135,-12.50433,-72.56855,LE70050682008356COA00,LE70050682008356COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008356COA00
LE70050682008340EDC00,N/A,EDC,DAY,5,68,12/5/2008,2008:340:14:47:45.9145625,2008:340:14:48:12.6685624,9,9,49.13,38.97,22.31,75.43,59.8,60.1498604,115.336441,"11°31'57.36""S","73°23'47.40""W","10°35'42.72""S","74°05'02.40""W","10°50'52.44""S","72°21'11.16""W","12°12'34.20""S","74°26'37.32""W","12°27'49.68""S","72°42'07.20""W",N,H,H,H,L,H,L,H,H,L,Y,NOMINAL,DE,-7.096873,HL,HL,HL,LL,HL,LL,HH,HL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61610   (10°36'57.96""S)"," -74.37651  (74°22'35.44""W)","-10.60408   (10°36'14.69""S)"," -72.18081  (72°10'50.92""W)","-12.51515   (12°30'54.54""S)"," -74.37230   (74°22'20.28""W)","-12.50092   (12°30'03.31""S)"," -72.16177   (72°09'42.37""W)",14001,16021,7001,8011,7001,8011,,,39,11.181,8.661,7.071,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5326,-73.3965,-10.5952,-74.084,-10.8479,-72.3531,-12.2095,-74.4437,-12.4638,-72.702,LE70050682008340EDC00,LE70050682008340EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008340EDC00
LE70050682008324EDC00,N/A,EDC,DAY,5,68,11/19/2008,2008:324:14:47:34.8040000,2008:324:14:48:01.5578749,9,9,64.99,65.48,47.07,75.3,72.1,62.0196075,110.3248138,"11°31'29.28""S","73°23'44.52""W","10°35'17.16""S","74°04'59.52""W","10°50'25.80""S","72°21'10.08""W","12°12'09.72""S","74°26'33.00""W","12°27'23.76""S","72°42'04.68""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-10.258684,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61610   (10°36'57.96""S)"," -74.37926  (74°22'45.34""W)","-10.60408   (10°36'14.69""S)"," -72.18081  (72°10'50.92""W)","-12.51787   (12°31'04.33""S)"," -74.37505   (74°22'30.18""W)","-12.50363   (12°30'13.07""S)"," -72.16174   (72°09'42.26""W)",14021,16041,7011,8021,7011,8021,,,7,3.331,2.518,2.18,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5248,-73.3957,-10.5881,-74.0832,-10.8405,-72.3528,-12.2027,-74.4425,-12.4566,-72.7013,LE70050682008324EDC00,LE70050682008324EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008324EDC00
LE70050682008292COA00,BUMPER,COA,DAY,5,68,10/18/2008,2008:292:14:47:06.1115000,2008:292:14:47:32.8655624,9,9,70.77,60.57,44.57,89.79,88.15,62.73536682,89.18812561,"11°34'14.20""S","73°15'39.53""W","10°38'13.34""S","73°57'00.86""W","10°53'20.36""S","72°13'07.82""W","12°15'05.40""S","74°18'33.23""W","12°30'18.22""S","72°34'01.38""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,1.349194,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62152   (10°37'17.47""S)"," -74.37650  (74°22'35.40""W)","-10.60947   (10°36'34.09""S)"," -72.17802  (72°10'40.87""W)","-12.51515   (12°30'54.54""S)"," -74.37230   (74°22'20.28""W)","-12.50089   (12°30'03.20""S)"," -72.15901   (72°09'32.44""W)",13961,16041,6981,8021,6981,8021,,,17,5.12,4.19,2.942,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.57061,-73.26098,-10.63704,-73.95024,-10.88899,-72.21884,-12.2515,-74.30923,-12.50506,-72.56705,LE70050682008292COA00,LE70050682008292COA00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008292COA00
LE70050682008276EDC00,N/A,EDC,DAY,5,68,10/2/2008,2008:276:14:47:05.9624999,2008:276:14:47:32.7165625,9,9,39.73,15.01,63.89,54.32,25.69,60.4310379,77.3104019,"11°31'32.88""S","73°23'01.68""W","10°35'22.92""S","74°04'23.16""W","10°50'20.76""S","72°20'31.20""W","12°12'16.92""S","74°25'46.20""W","12°27'20.52""S","72°41'15.36""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-12.047035,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61881   (10°37'07.72""S)"," -74.37651  (74°22'35.44""W)","-10.60679   (10°36'24.44""S)"," -72.18078  (72°10'50.81""W)","-12.51786   (12°31'04.30""S)"," -74.37229   (74°22'20.24""W)","-12.50363   (12°30'13.07""S)"," -72.16174   (72°09'42.26""W)",14001,16021,7001,8011,7001,8011,,,60,5.958,3.419,4.879,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5258,-73.3838,-10.5897,-74.0731,-10.8391,-72.342,-12.2047,-74.4295,-12.4557,-72.6876,LE70050682008276EDC00,LE70050682008276EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008276EDC00
LE70050682008244ASN00,N/A,ASN,DAY,5,68,8/31/2008,2008:244:14:47:24.3581249,2008:244:14:47:51.1122499,9,9,32.08,31.18,1.72,56.96,38.45,52.901886,58.9223785,"11°32'31.92""S","73°21'38.52""W","10°36'40.32""S","74°03'08.64""W","10°51'37.44""S","72°19'11.64""W","12°13'31.08""S","74°24'29.88""W","12°28'33.96""S","72°39'54.00""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,15.506436,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62149   (10°37'17.36""S)"," -74.36005  (74°21'36.18""W)","-10.60932   (10°36'33.55""S)"," -72.16158  (72°09'41.69""W)","-12.52054   (12°31'13.94""S)"," -74.35572   (74°21'20.59""W)","-12.50613   (12°30'22.07""S)"," -72.14241   (72°08'32.68""W)",14001,16041,7001,8021,7001,8021,,,79,5.042,2.545,4.352,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5422,-73.3607,-10.6112,-74.0524,-10.8604,-72.3199,-12.2253,-74.4083,-12.4761,-72.665,LE70050682008244ASN00,LE70050682008244ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008244ASN00
LE70050682008228EDC00,N/A,EDC,DAY,5,68,8/15/2008,2008:228:14:47:31.5358124,2008:228:14:47:58.2898125,9,9,16.02,12.65,2.95,31.16,17.32,48.9976501,52.6609764,"11°33'16.92""S","73°20'59.64""W","10°37'13.80""S","74°02'26.52""W","10°52'10.20""S","72°18'29.52""W","12°14'06.00""S","74°23'48.48""W","12°29'08.16""S","72°39'12.60""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,-4.207527,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.61875   (10°37'07.50""S)"," -74.34908  (74°20'56.69""W)","-10.60654   (10°36'23.54""S)"," -72.15339  (72°09'12.20""W)","-12.51780   (12°31'04.08""S)"," -74.34468   (74°20'40.85""W)","-12.50333   (12°30'11.99""S)"," -72.13416   (72°08'02.98""W)",14001,16021,7001,8011,7001,8011,,,108,6.529,2.204,6.146,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5547,-73.3499,-10.6205,-74.0407,-10.8695,-72.3082,-12.235,-74.3968,-12.4856,-72.6535,LE70050682008228EDC00,LE70050682008228EDC00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008228EDC00
LE70050682008212ASN00,N/A,ASN,DAY,5,68,7/30/2008,2008:212:14:47:37.5685625,2008:212:14:48:04.3226875,9,9,70.96,56.02,38.69,96.74,92.38,45.8278084,47.8446045,"11°34'03.36""S","73°20'17.16""W","10°38'07.44""S","74°01'43.32""W","10°53'03.84""S","72°17'48.12""W","12°14'58.56""S","74°23'05.64""W","12°30'00.36""S","72°38'31.20""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,12.734349,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62418   (10°37'27.05""S)"," -74.34907  (74°20'56.65""W)","-10.61193   (10°36'42.95""S)"," -72.15060  (72°09'02.16""W)","-12.51508   (12°30'54.29""S)"," -74.34469   (74°20'40.88""W)","-12.50060   (12°30'02.16""S)"," -72.13144   (72°07'53.18""W)",13941,16041,6971,8021,6971,8021,,,23,6.514,2.575,5.983,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.5676,-73.3381,-10.6354,-74.0287,-10.8844,-72.2967,-12.2496,-74.3849,-12.5001,-72.642,LE70050682008212ASN00,LE70050682008212ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008212ASN00
LE70050682008196ASN00,N/A,ASN,DAY,5,68,7/14/2008,2008:196:14:47:46.4334375,2008:196:14:48:13.1875000,9,9,20.38,20.28,6.46,34.91,19.87,43.7816582,44.2841034,"11°34'51.60""S","73°20'31.20""W","10°38'52.08""S","74°01'55.92""W","10°53'47.76""S","72°18'03.60""W","12°15'45.72""S","74°23'17.16""W","12°30'47.16""S","72°38'45.60""W",N,L,L,L,L,L,L,H,L,L,Y,NOMINAL,DE,13.249256,LL,LL,LL,LL,LL,LL,HH,LL,LL,ETM+  L1T,GLS2000,GEOTIFF,DEFINITIVE,"-10.62147   (10°37'17.29""S)"," -74.35182  (74°21'06.55""W)","-10.60927   (10°36'33.37""S)"," -72.15610  (72°09'21.96""W)","-12.51509   (12°30'54.32""S)"," -74.34745   (74°20'50.82""W)","-12.50065   (12°30'02.34""S)"," -72.13695   (72°08'13.02""W)",13961,16021,6981,8011,6981,8011,,,70,3.993,2.436,3.164,UTM,WGS84,WGS84,18,,,,,15,30,30,NORTH_UP,CUBIC_CONVOLUTION,2,-11.581,-73.342,-10.6478,-74.0322,-10.8966,-72.301,-12.2627,-74.3881,-12.5131,-72.646,LE70050682008196ASN00,LE70050682008196ASN00,http://earthexplorer.usgs.gov/download/options/5441/LE70050682008196ASN00
